created_at,username,full_text,favorite_count,quote_count,reply_count,retweet_count,label sentimen
Sat Nov 30 09:23:26 +0000 2024,ahivnsecond,@anovaway @BudiBukanIntel tanpa makan siang gratis memang berat turunan ekonomi jokowi ke prabowo ,1,0,1,0,negatif
Sat Nov 30 09:01:21 +0000 2024,waluhrebus,@kegblgnunfaedh ngapain dimusnahkan? harusnya negara mengekspor balik barang yang sudah disita kemudian uangnya masuk kas negara. kan lumayan itu buat menutupi dana makan siang gratis ya kan pak @prabowo,0,0,0,0,netral
Sat Nov 30 08:10:22 +0000 2024,leonheart_007,@96vixi @txtdrimedia Maklum bang masih pada golongan sakit hati bakal digoreng terus setiap kebijakan prabowo yg berita makan siang gratis baru bisa menyeluruh tahun 2029 aja mereka telan mentah tanpa dipahami dikira baru dibagi tahun 2029 percuma berpendapat sampek berbusa kgk bakal didengerin,0,0,0,0,positif
Sat Nov 30 06:02:05 +0000 2024,radarmadiunweb,Pemkab dan DPRD Magetan sepakat anggarkan Rp 6 miliar untuk pelaksanaan program makan siang bergizi gratis yang digagas Presiden Prabowo. https://t.co/tpOm5N4Q7J,0,0,0,0,netral
Sat Nov 30 05:16:43 +0000 2024,dkoeswoyo,@IvanAndhika11 @BrillieLuphobia @txtdrimedia https://t.co/PH7hgkwMXS Sementara itu masih dikutip dari situs Media Center TKN program makan siang gratis Prabowo ditujukan bagi siswa sekolah santri di pesantren ibu hamil dan anak balita.,0,0,0,0,netral
Sat Nov 30 05:14:05 +0000 2024,icotalktoomuch,to be honest pak @prabowo saya bukan pemilih bapak tapi saya tetep berharap yg terbaik di pemerintahan anda kayanya kalau begini program makan siang gratis gaperlu dilanjutkan karna emang negara kita belum mampu kami bisa mengerti pak jangan terlalu dipaksakan anda sudah usaha,0,0,1,0,negatif
Sat Nov 30 04:44:52 +0000 2024,diazemine,setiap ngeliat tingkah prabowo selain gue jadi semakin benci sama 58% gue juga makin kesel karena teteh gue a part of that 58%. padahal suaminya milih ganjar ajggggg. terus ortu gue sekeluarga besar milih anies. dia doang yg milih prabowo cuma grgr makan siang gratis,0,0,0,0,negatif
Sat Nov 30 04:42:24 +0000 2024,diazemine,RRRGGGGHHHHH AJGGGGG. harusnya teteh gue main twitter bukan tiktok. biar kagak kemakan gimmick prabowo. noh liat ajg makan siang gratis yg lu jadiin senjata buat nyerang bapak yg milih 01 malah di korting jadi 10rb,0,0,0,0,negatif
Sat Nov 30 03:17:31 +0000 2024,yaniarsim,Makan Siang Gratis min 10 rb Kata @prabowo Ditempatku dapat ketupat sayur Ditempatmu dapat apa guys https://t.co/5j5vtb8c15,98,2,93,30,netral
Sat Nov 30 01:20:32 +0000 2024,einf_00,@txtdrimedia Engga gini aja orang dongo mana yang mikir kalau bikin makan siang gratis di satu negara dengan penduduk yg ga sedikit itu ide bagus? ....bener juga ada satu org dongo tsb prabowo.,0,0,0,0,negatif
Sat Nov 30 01:15:09 +0000 2024,Ir4_Rizqi,Noisy minority : dpt apaan makan siang gratis 10rb itu jg klo g disunat sana sini. Silent majority : jd prabowo serba salah ya g jd makan gratis salah makan gratis sehari 10rb salah dasar anak abah g bersyukur. Gw : percaya kok sama cowo zodiak Libra edisi lama ,0,0,1,1,positif
Sat Nov 30 01:14:35 +0000 2024,giIangmahesa,Pak @prabowo kalau anggarannya blm cukup &amp; program makan siang bergizi gratis tetap hrs jalan di Januari 2025 baiknya dibatasi dulu anak penerima manfaatnya jgn sekedar ngejar jumlah lalu dipamerin ke publik tp kualitas makanan yg diterima anak jd berkurang Rp 10 ribu/pax?,0,0,1,0,positif
Fri Nov 29 23:11:05 +0000 2024,iwansyahrur1,@Dahnilanzar @prabowo Oh ya ingetin p prabowo untuk merubah nama jargon makan siang bergizi gratis menjadi MAKAN KENYANG GRATIS Kalau cmn 10 rb bergizinya dr mana ?,0,0,0,0,negatif
Fri Nov 29 21:40:27 +0000 2024,SitiRom05533469,@JukiHoki Tolong jelaskan min @Gerindra apa benar kenaikan gaji guru cuma gimmick @prabowo doang? Sama halnya dgn makan siang gratis yg awalnya pas kampanye 25 rb jadi 10 rb?? Jangan koar koar janji ini itu klo apbn habis untuk gaji pejabat dgn para tim ahlinya #muak,82,0,1,2,negatif
Fri Nov 29 18:24:35 +0000 2024,PasTIGAma2024,@Abang_Awal19 @satriohendri Semoga Presiden @prabowo legowo terima kekalahan Ridwan Kamil. Jangan sampai ada kegaduhan nasional kasus Polisi tembak siswa aja masi panas. Tidak baik buat pemerintahan baru yg bebannya sudah banyak sampai makan siang gratis dipotong dari 15 rb menjadi 10 rb.,1,0,1,0,negatif
Fri Nov 29 14:32:52 +0000 2024,CakKhum,@tijabar Makin lucu aja Prabowo begitulah kalau bikin kampanye makan siang gratis tanpa dipikirkan anggarannya sekarang pusing kan,1,0,0,0,negatif
Fri Nov 29 14:24:11 +0000 2024,yuzpakecam,Pak @prabowo ..kalo anggaran makan gratis itu 10rb per anak saran saya batalkan saja pak proyek makan siang gratis itu tapi di ganti dgn sahkan uu perampasan aset kurangi jabatan yg gak perlu pajak jgn di naikkan hukum adil se adil adilnya berantas judol dgn serius pak,0,0,0,0,negatif
Fri Nov 29 13:37:15 +0000 2024,sangamei,@Dahnilanzar @prabowo Walaupun ada anggaran yg dipangkas dan mungkin pajak akan dinaikkan.. begitu? Makan siang bergizi gratis Dipangkas jadi makan siang gratis. 10rb/ anak hari gini mau dapet yg bergizi? ,0,0,0,0,negatif
Fri Nov 29 13:04:47 +0000 2024,Anonymouslem_X,Coba @prabowo gregued dikit ngirim utusan kek ke area² konflik buat nyalesin produk PINDAD tapi jangan mahal mahal ya itung²annya mirip² kek makan siang gratis itu lah gapapa yg penting laris manis,1,0,0,0,positif
Fri Nov 29 12:41:27 +0000 2024,sr1saryan1,@MaOx_x1wuR @prabowo Tetanggaku cerita saudaranya diminta buat katering makan siang gratis tp bayarnya belakang misal seminggu itu bayarnya hari terakhir sabtunya padahal sehari habis puluhan juta akhirnya gak mau dia kalau dp diterima 75 % pakai nota pemda baru mau krn gak mau resiko.,1,1,1,0,negatif
Fri Nov 29 12:33:30 +0000 2024,Berita_Daerah,Presiden Prabowo Umumkan Upah Minimum 2025 Naik 6.5% dan Makan Siang Gratis 10 Ribu https://t.co/yMMmw54UpE,0,0,0,0,netral
Fri Nov 29 12:21:53 +0000 2024,OmiIkhromi,@kevsasmpin @prabowo Kalau PPDS bakal dapat jatah makan siang gratis g vin? Wkwkwk,0,0,1,0,netral
Fri Nov 29 11:44:19 +0000 2024,AgusKuswanto121,Dimana ada mulyono di situ ada kerusakan demokrasi dan mental rakyat. Prabowo skrg sdg menina bobokan rakyat dng makan siang bergizi dan sekolah gratis. Semoga rakyat semakin cerdas dan thn 2045 masih jadi presiden. ...wkwkwk...,0,0,0,0,negatif
Fri Nov 29 10:29:08 +0000 2024,KasanBaret,Sering diejek sudah gila terkait kebijakan makan siang gratis Presiden Prabowo Subianto ajak Guru dan semua Menteri terus berjuang - Indonesia Insider https://t.co/nRkgKOdXTw,0,0,0,0,negatif
Fri Nov 29 09:55:38 +0000 2024,rohhidup,konsumsinya makan siang gratis dari prabowo,0,0,0,0,negatif
Fri Nov 29 09:17:57 +0000 2024,KasanBaret,Presiden Prabowo Subianto curhat sering dibilang gila terkait makan siang gratis minta para Guru untuk mendukung program tersebut - Indonesia Insider https://t.co/hBu7Q6J6IU,0,0,0,0,netral
Fri Nov 29 07:22:28 +0000 2024,endorizkika,@GNFI @prabowo Makan siang gratis dibatalkan dananya buat yg lain aja ,0,0,0,0,negatif
Fri Nov 29 06:37:15 +0000 2024,PenjagalParpol_,Berjuanglah dengan gagasan sendiri gagasan yang menghebatkan Indonesia. Urusan tebar makan siang gratis aja rebutan. #PolisiAdalahMaut Gibran Belum Dilantik Sudah Tebar Pesona Blusukan Kemana-Mana Rocky Gerung: Bakal Benturan Dengan Prabowo https://t.co/OYKLgPmodk,2,0,0,2,negatif
Fri Nov 29 02:04:19 +0000 2024,Zay34562,Kemiskinan meningkat selama 10 tahun bukan untuk mengkritik Jokowi tapi untuk memuluskan program makan siang gratis untuk kampanye 2029. Prabowo: Pertumbuhan Yang Tak Dirasakan Rakyat Adalah Wujud Kegagalan #PolisiAdalahMaut #PolisiAdalahMaut https://t.co/aLDiooCuVC,4,1,0,5,negatif
Fri Nov 29 02:03:36 +0000 2024,Zay34562,Rakyat butuh pekerjaan dan penghidupan yang layak. Hentikan menghina rakyat dengan makan siang gratis! Usai Bertemu Raja Charles Prabowo Ungkap Inggris Siap Bantu Program Makan Bergizi #PolisiAdalahMaut #PolisiAdalahMaut,5,0,0,3,negatif
Fri Nov 29 01:37:12 +0000 2024,ErwinRockerkids,@prabowo Makan siang gratis gw mana tolol,0,0,0,0,negatif
Fri Nov 29 01:16:33 +0000 2024,lawjusticeco,Utangan Baru ke China Prabowo Gadaikan Kedaulatan RI di LCS Kesepakatan kerjasama Prabowo dengan Pemerintah China yang membuahkan investasi dan dukungan program makan siang gratis dari China tersebut dinilai ada kompensasinya (Nawaitu Redaksi). https://t.co/usGR4JhS7P,0,0,0,0,netral
Fri Nov 29 01:11:37 +0000 2024,rantingdurikayu,@tempodotco Pak @prabowo makan siang gratis bkn hal yg urgent yg di harapkan orang tua siswa biaya pendidikan gratis baik ditingkat negeri maupun swasta apalagi swasta kalau mau ujian jantungan pak mesti byr uang ujian dan melunasi spp tertunggak tp apa boleh buat jantung bpk sm kami beda,0,0,0,0,negatif
Fri Nov 29 00:07:32 +0000 2024,sigitbudic,@tempodotco Makan siang gratis menu dikorupsi cuma bikin kaya anak buahmu. Mending Prabowo komitmen bangun kedaulatan pangan,0,0,0,0,negatif
Thu Nov 28 22:12:48 +0000 2024,Amri_Opinion,@leeannindonesia @SatyaPutra53806 @tempodotco @prabowo Harusnya @kementan ikut dilibatkan lantaran menyangkut sumber² pangan untuk makan siang gratis.,0,0,1,0,negatif
Thu Nov 28 22:11:28 +0000 2024,Amri_Opinion,@tempodotco @prabowo pada dasarnya cita² dari program makan siang gratis itu bagus cuman baanyaak yang rumpang selama prosesnya. Mohon agar memilih pihak catering secara meritokratis (memperhatikan aspek gizi cakupan layanan kehalalan proses dan higienitas).,0,0,0,0,positif
Thu Nov 28 17:06:55 +0000 2024,jalidhin_99,@Sima1Syaifuddin @BosPurwa @prabowo Duitnya gak ada program makan siang gratis aja masih bingung mau cari duitnya darimana ,1,0,0,0,negatif
Thu Nov 28 13:35:29 +0000 2024,leeannindonesia,@tempodotco Dengan ekonomi spt skrg ini rakyat lebih butuh pekerjaan deh kayaknya pak daripada makan siang gratis. Kenapa ngotot amat dengan makan siang gratis? Krn lbh mudah dibanding menciptakan lapangan kerja ya pak @prabowo ?,7,0,2,0,negatif
Thu Nov 28 13:26:03 +0000 2024,Maatsuiri,@alhaithmm slamat anda dpt makan siang gratis tp minta prabowo,0,0,1,0,negatif
Thu Nov 28 12:17:36 +0000 2024,gendut71teng2,@Mdy_Asmara1701 @prabowo Jangan seperti makan siang gratis ya pak,0,0,0,0,negatif
Thu Nov 28 05:37:54 +0000 2024,el_krova,nih si Ade seh salah posting .. kudu posting tengkleng kali yah menu makan siang gratis nah https://t.co/tzRtoYJ1ZY,1,0,0,1,negatif
Thu Nov 28 03:31:16 +0000 2024,qimprutdalban,@IrawanRommi @Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @DarekaRendy @jatmiko99604253 terus makan siang gratis duahkah dilaksanakan di daerah tertinggal dan terdalam? serius tanya..,0,0,0,0,netral
Thu Nov 28 00:59:54 +0000 2024,Adefs97_,Udah lah satu putaran. Selamat buat Pramono Rano.. Selanjutnya Pramono tinggal bikin ribut aja ke pemerintah pusat. Semua kebijakan prabowo ditolak. Tolak makan siang gratis tolak aglomerasi tolak lrt tolak mrt dll. Lanjutkan kebijakan anies. Jadi barang tuh buat 2029,11,1,3,2,negatif
Thu Nov 28 00:32:39 +0000 2024,Bongkyarmy,@TeddGus @prabowo @ridwankamil yg pwenting elektabilitas bukan etikabilitas.....cukup makan siang gratis dan sumberdaya praktis.....jd pemimpin ga perlu etika atau moral...... mantaàaap...lanjutkan...,0,0,0,0,positif
Wed Nov 27 21:09:21 +0000 2024,el4n9bint4n9,@kurni55355 @DokterTifa @prabowo @jokowi Ya ya ya. Lu juga cuma asal jeplak udah ada banyak yg gratis. Jumlah beasiswa itu gak sbrapa tong Intinya makan siang gratis itu pemborosan. Cuma jadi taik. Dibanding diinvestasikan utk pendidikan lebih maju dgn meratakan gratisnya pdidikan seindonesia. Jdi gak perlu pungli2an,0,0,1,0,negatif
Wed Nov 27 21:07:24 +0000 2024,el4n9bint4n9,@kurni55355 @DokterTifa @prabowo @jokowi Uda gw bilang. Makan siang gratis itu cuma PEMBOROSAN GAK BERGUNA UTK INVESTASI DIMASA DEPAN LEBIH BAIK UTK PDIDIKAN YG LEBIH DIMAJUKAN LAGI. UNIVERSITAS BAHKAN BISA GRATIS SEMUA. KAGA BAYAR. Lu malah halu bilangnya semua uda gratis. Sotoy lu.,0,0,0,0,negatif
Wed Nov 27 19:21:17 +0000 2024,dianurcahyo,Di pilpres/pilkada ini menurutku yang menang adalah yang tau market.. Prabowo bisa menang ya karena rakyat indo mayoritas lulusan SD/SMP makanya dibanding desak anies branding makan siang gratis dan gemoy lebih kemakan,0,0,1,0,negatif
Wed Nov 27 12:51:29 +0000 2024,Rfadlis1,@hnirankara Presiden datang ke China dijanjikan akan dibiayai program makan siang gratis nya Prabowo. Bersamaan itu Prabowo menyetujui Nine Dash Line China yg ditentang dunia International. Hebatnya lagi Kemana Menhan baru kita? Nggak bunyi Ancaman hilangnya laut Natuna Utara,0,0,0,0,negatif
Wed Nov 27 10:57:12 +0000 2024,Momonsimomon,@StefanAntonio__ @gibran_tweet @prabowo untuk makan siang gratis bila rakyat pilih caleg yg dihitung sbg suara partai untuk dasar pilih presiden wapres menteri dan pejabat setingkat menteri serta kepala daerah yg dicalonkan partai. @prabowo ndak pusing koalisi kalau hanya 3 partai pemenang pemilu doang di Senayan,0,0,0,0,negatif
Wed Nov 27 10:54:20 +0000 2024,jalanlurus05,@susipudjiastuti @ListyoSigitP @prabowo @gibran_ Owalah bu e ngapain ngetag gibran otaknya gak bakal nyampai utk pahami hal2 ginian dia cuma nyaman n gembira di acara makan siang gratis anaknSD n SMP,0,0,0,0,negatif
Wed Nov 27 10:41:14 +0000 2024,indrapasaribuu,@LH_265 @PribadiBales @DoankWarto Lahhh kan sudah.... Sohearto jual Papua Jokowi jual IKN (kalimantan) Prabowo jual derita biar dapat dana makan siang gratis...,0,0,0,0,negatif
Wed Nov 27 09:11:53 +0000 2024,UwohMe,@V3g3L @prabowo Hutang ttp lanjut tp kya nya makan gratis akn d tiada kan! Trus utang yg kmrin mau d gmn kan jika makan siang gratis batal d laksanakan krna pertimbangan bpk,0,0,0,0,negatif
Wed Nov 27 07:56:34 +0000 2024,BawelVivie25896,@CNNIndonesia Lah mana ada makan siang gratis pak @prabowo ,0,0,0,0,negatif
Wed Nov 27 03:47:51 +0000 2024,sulthanium,- Di Samarinda prabowo menang - Strategi prabowo tepat makan siang gratis rakyat itu mikir makan dlu baru pendidikan - Meskipun bungkus nya salah makan siang gratis solusi stunting tp isu makan tu yang rakyat suka - rakyat itu g peduli stunting gizi buruk yg penting makan,0,0,1,0,positif
Wed Nov 27 03:02:35 +0000 2024,beautydyah,@V3g3L @prabowo Sudahlah pak @prabowo . Janji makan siang gratis itu juga perlu dievaluasi ulang. Bakalan banyak mudharatnya. Mendingan gratisin pendidikan. Lebih bermanfaat,2,0,2,0,negatif
Wed Nov 27 02:11:00 +0000 2024,IhsanDaemon1,@CNNIndonesia Ada pepatah lama yang berbunyi: Tak ada makan siang yang gratis. Salam #IndonesiaRaya! CC: @prabowo,0,0,0,0,negatif
Tue Nov 26 23:53:41 +0000 2024,MIBarokah,@CNNIndonesia Lebih baik tidak usah dipaksakan program makan siang gratis jika malah membebani rakyat yg lain sbetulnya prioritas prabowo itu harusnya memangkas hutang negara yg ugal2lan dilakukan pmerintahan mulyono..,0,0,0,0,negatif
Tue Nov 26 16:55:29 +0000 2024,R19cakra,Baru sebatas janji. Bahkan Prabowo akan mengkaji ulang bantuan negara asing untuk Program Makan Siang Gratis (MBG) jika berupa hutang kecuali hibah akan diterima.,1,0,0,0,negatif
Tue Nov 26 15:09:10 +0000 2024,masuksoerga,Mending bikin ginian daripada makan siang gratis @prabowo,6,0,0,0,negatif
Tue Nov 26 12:24:39 +0000 2024,2_pisang16016,@DermagaGarely @liaasister @prabowo Syulit .. Doi butuh duit buat makan siang gratis,2,0,0,0,negatif
Tue Nov 26 12:19:57 +0000 2024,asboediono_id,Dari Mineral hasil Tambang yang dijual sehingga membuat orang ini bisa menjadi kaya raya seharusnya Negara memungut Royalti yang sepadan tidak perlu menaikkan PPN ataupun berHutang untuk Makan Siang Gratis ~ yang Tolol &amp; yang harus keluar dari Indonesia Siapa mas @prabowo #hening,37,1,3,14,negatif
Tue Nov 26 09:01:48 +0000 2024,FinastiNas37597,@shitejaa @Kodokodar bilang rendah karena ngebela Pak Prabowo? itu sama aja kayak orang yang nyuruh orang lain ngelawan sistem tapi sendiri cuma bisa nonton sambil nunggu makan siang gratis. Coba deh cari prinsip jangan cuma bisa ngomong dari posisi aman. ,0,0,0,0,negatif
Tue Nov 26 08:24:39 +0000 2024,LanudSupadio,Dalam rangka mendukung program Presiden terpilih Bapak Prabowo Subianto Lanud Supadio menggelar Uji Coba Makan Siang Bergizi Gratis kepada anak-anak pelajar TK dan SD di wilayah desa binaan Babinpotdirga Lanud Supadio pada Selasa (26/11/2024). https://t.co/3Q0uZrsqg0,0,0,0,0,netral
Tue Nov 26 07:29:07 +0000 2024,SupraPala,@Ilham2017Ilham @prabowo Itu yg rakyat butuhkan Kami tdk butuh makan siang gratis,2,0,3,0,negatif
Tue Nov 26 06:39:51 +0000 2024,H_Agunn,@prabowo Berkerja Bahas pilkada ini pak. Kalau calon bapak udah pasti menang KPUnya di bubaran aja pak supaya Anggarannya bisa buat makan siang gratis.,0,0,0,0,negatif
Tue Nov 26 05:41:20 +0000 2024,qimprutdalban,@BANGSAygSUJUD @prabowo @99propaganda @Ndons_Back @are_inismyname @florieliciouss @Kimberley_PS08 @Minietweets_ @zinnurain_ @hasanudinsajid @DarekaRendy @XiaoMei_99 mbang... makan siang gratis duit dari hasil ngutang itu gratisnya dilihat dari sisi mana mbang? serius tanya.. https://t.co/v3Q7CDU0H6,0,0,0,0,negatif
Tue Nov 26 03:10:45 +0000 2024,VIVAcoid,Program Makan Siang Gratis Prabowo-Gibran Tuai Dukungan Pasangan Imam-Riri: Mendukung Penuh! https://t.co/n7huxDP0vk,0,0,0,0,netral
Tue Nov 26 03:05:35 +0000 2024,JeblukAkun,MAKSI GRATIS ALA WAKANDA Ini beneran menu Makan Siang GRATIS Dari Bapak @prabowo Subianto &amp; #fufufafa ??? Atau cuma konten anak² sekolah yang lagi gabut??? https://t.co/XXyqs4rOcP,6,0,1,1,negatif
Tue Nov 26 01:28:37 +0000 2024,sultanmans57863,@ferrykoto Kami para guru sudah sangat berterima kasih terhadap apa yg pemerintah berikan selama ini mulai di zaman pak Jokowi dan semoga akan berlanjut ke pak Prabowo Yg kami harapkan adalah percepatan program makan siang gratis buat anak² seluruh Indonesia,1,0,0,0,positif
Tue Nov 26 00:23:25 +0000 2024,ruhendie,@prabowo PPn masih tetep naik taun depan pak? Bagi kami lebih baik makan siang gratis yg dibatalkan dari pada PPn harus naik.,0,0,0,0,negatif
Mon Nov 25 15:18:37 +0000 2024,jonmamau,@idextratime Negara sdah kayak warung.. duit punya siapa ngak jelas anda duit hamba allah buat makan siang gratis duit aguan buat rumah gratis duit prabowo buat sepak bola... bagus bubar aja..,1,0,2,0,negatif
Mon Nov 25 14:30:18 +0000 2024,Jkt_Networks3,After Travel The World President #Prabowo bawa oleh2 Investasi Rp. 294 1 T selama mengunjungi 6 Negara .. Semoga amanah gais digunakan nya &amp; utk kesejahteraan kami rakyat Indonesia selain ada makan siang gratis .. scc IG/ officialinews / dok MPI https://t.co/tDjEYk3bqo,3,0,1,1,netral
Mon Nov 25 14:30:09 +0000 2024,Kahidar48,@CakKhum @prabowo Ngutang lagi ngutang lagi. Mau biayain makan siang gratis aj kudu ngutang. Apa yg di bangga kan bos bos,0,0,0,0,negatif
Mon Nov 25 14:15:00 +0000 2024,amtvNU,@islah_bahrawi didata semua nanti dikasih makan siang gratis dari @prabowo #prabowog20leadership #prabowo,0,0,0,0,positif
Mon Nov 25 14:09:40 +0000 2024,langit_biru78,@Mandala03309173 @tempodotco @prabowo Yg membuat kebijakan adlh presiden menteri cuma eksekusi di lapangan. Lagian drmn dana makan siang gratis dan jg gaji menteri+wamen yg sebanyaj itu kalau bukan dr kenaikan ppn,2,0,0,1,positif
Mon Nov 25 13:23:42 +0000 2024,onanajalah,@prabowo wakil jgn bagi2 susu doang pak kalo ditanya wartawan melimpir. AHY aja angkat jadi wakil biar negara kelihatan bersinar. bikin perpu aja bisa gak buat merampas aset koruptor biar kagak ngutang mulu kita buat makan siang gratis ️ https://t.co/Xq47Gp4svW,4,0,0,2,negatif
Mon Nov 25 11:02:30 +0000 2024,boreeeees,@jatamnas @prabowo Mamam tuh makan siang gratis. Goblok lo semua.,0,0,0,0,negatif
Mon Nov 25 08:09:05 +0000 2024,Nadipa321,@DS_yantie @Gerindra Ini cara nutup nutupin kekurangan ga sih jadi takut untuk speak up juga ya padahal dia cuman mamerin menu makan siang gratis dari Prabowo yg rawan di kor*p,0,0,0,0,negatif
Mon Nov 25 07:03:25 +0000 2024,semenitid,Rafi seorang siswa menjadi sorotan setelah video viralnya menunjukkan ketidakseimbangan porsi dalam program makan siang gratis yang diprakarsai Presiden Prabowo. Baca selengkapnya hanya di https://t.co/Se5z84NYe2 Sumber gambar : https://t.co/jxo8RhEK7l #TrendingNow https://t.co/0hlDbETEAw,0,0,0,0,netral
Mon Nov 25 06:41:58 +0000 2024,PesulapCepak,program makan siang gratis untuk kesejahteraan masyarakat Prabowo Pemimpin Berpengalaman Pemimpin Inovatif,0,0,0,0,netral
Mon Nov 25 06:33:10 +0000 2024,CantarraNavie,betapa mulianya anak² ini dan karena Pak Prabowo ingin anak Indonesia pintar dibuat lah makan siang gratis dan nampak banyak sekali kejadian seperti ini disetiap wilayah terimakasih pak @prabowo @Gerindra,0,0,0,0,positif
Mon Nov 25 06:16:26 +0000 2024,TribunLombokcom,Viral video siswa SMKN 1 Kota Bogor yang memperlihatkan menu makan siang gratis hanya berisi kangkung semangka kini ia minta maaf ke Partai Gerindra. #MakanGratis #MakanSiangGratis #SMKN1KotaBogor #Bogor #Gerindra #JawaBarat #Prabowo #PrabowoSubianto https://t.co/dgR8vJ074p,0,0,0,0,netral
Mon Nov 25 05:23:34 +0000 2024,ahsuaguas,Presiden Prabowo pelajari program makan siang gratis #Prabowo #PemimpinBerpengalaman #PemimpinInovatif https://t.co/iBZISlJDLI,0,0,0,0,positif
Mon Nov 25 04:55:32 +0000 2024,Dee_Rose82,Liat yg gini itu nyesek nyesek banget sampe mewek Pak @prabowo apa makan siang gratis itu hanya utk anak yg sekolah saja ???? https://t.co/o3FcQPox7I,67,0,7,23,negatif
Mon Nov 25 04:19:56 +0000 2024,akusiapa_0207,@Mdy_Asmara1701 tp sebenernya makan siang gratis udh berjalan blm si? karna tmn gw pnya anak SD dan ga dpt makan siang gratis sesuai janji prabowo .. dia sewot gt katanya janji2 doang wkwkwk,0,0,0,0,negatif
Mon Nov 25 03:58:21 +0000 2024,hariandepokID,Kampanye Akbar Imam Budi Hartono dan Ririn Farabi Arafiq : Sukseskan Program Makan Siang Gratis Prabowo-Gibran di Depok - https://t.co/UKl1CKAphu #depok #beritadepok,0,0,0,0,netral
Mon Nov 25 03:49:59 +0000 2024,officialinews_,@txtdrimedia Prabowo Ubah Program Makan Gratis Anak Sekolah jadi 2 Kali Pagi dan Siang! https://t.co/tVShe4ReLt,2,0,0,0,netral
Mon Nov 25 00:50:49 +0000 2024,dibicarakandulu,@mariomboys Dari dipinjemin motor buat keliling melakukan riset kasih makan siang gratis bahkan sebelum Prabowo kepikiran programnya sampe support bayarin setengah SPP-ku Ki.,0,0,0,0,negatif
Sun Nov 24 23:44:06 +0000 2024,kyraaur,@madformakeup_co sebarkan skintint seperti prabowo menyebarnya makan siang gratis ,0,0,0,0,netral
Sun Nov 24 22:44:20 +0000 2024,yga2407,@ichan_norax @NenkMonica @prabowo Bapak pikir budget makan siang gratis darimana? Wkwkwkwk,0,0,0,0,negatif
Sun Nov 24 22:13:36 +0000 2024,IrwantoPongky,@kafiradikalis @HettyPraba Berarti semua ya Termasuk dukungan bpk Jokowi dan bpk prabowo Tidak ada makan siang gratis,0,0,0,0,negatif
Sun Nov 24 14:32:56 +0000 2024,ainiranuthebest,@NenkMonica Moment presiden Prabowo mempelajari program makan siang gratis bergizi. #prabowo #gibran #AstaCita https://t.co/u0yzG8DQgx,2,0,1,1,netral
Sun Nov 24 13:10:45 +0000 2024,_bangagoengDuA,@prabowo masa mentang² makan siang gratis cuma dapat semangka dan kangkung sih?? _Viralkan Menu Makan Siang Gratis Cuma Dapat Semangka danamp; Kangkung Siswa SMK Kini Dipanggil Guru https://t.co/RCi5MgjXbQ lewat @tribunnews,0,0,0,0,netral
Sun Nov 24 08:18:11 +0000 2024,LukPrabowo,@Mdy_Asmara1701 Siswa yang cerdas tentunya. Emangnya makan siang gratis menunya cuma itu? Koq siswa yang disalahin. Parah nih udah pada hilang akal.,4,0,0,0,negatif
Sun Nov 24 07:56:56 +0000 2024,SsPasadena,@CNNIndonesia Prabowo ke cina kasih oleh2 Joint statement mengakui tumpang tidih 9 garis putus klain cina dan akan lakukan.pengembangan bersama ? Pulangnya bawa pinjaman untuk makan siang gratis !,1,0,0,0,negatif
Sun Nov 24 03:58:27 +0000 2024,RioOchou,Cina sudah minta jatah rebut ekpansi laut kt setelah utang makan siang gratis..nilai utang gak sebanding dg terotorial kita..lama² pulau kt satu persatu direbut cina mengerikan jk pemimpinnya tersandra utang Nine Dash Line China: Apakah Prabowo Setuju? https://t.co/iQzQZ1oDIY,1,0,0,0,negatif
Sun Nov 24 03:53:01 +0000 2024,ExoThicc13,@DS_yantie @Gerindra @prabowo pak makan siang gratis mu malah bikin mental siswa drop gara gara disuruh minta maaf gitu jadinya gimana pak?,0,0,0,0,negatif
Sun Nov 24 02:18:37 +0000 2024,suryo92198,@N4t_4R1N1 Buat beli SUSU dan makan siang gratis @prabowo yg gk mau dukung silahkan pergi dari NKRI....siap sy pergi tlg di fasilitasi diurus surat surat nya dan diganti semua aset² dan usaha dan pekerjaan saya.milih pindah kemana atau dipilihkan? @DitjenPajakRI @KemenkeuRI @riekediahp,0,0,1,0,positif
Sun Nov 24 01:54:28 +0000 2024,HendraApriyanz,@QuoteAja Dan makanan dikantin jadi mahal. Siswa yg uang sakunya ga cukup pada akhirnya ga jajan dan berharap pada makan siang gratis. Skema nya apakah seperti ini? cc Admin @Gerindra Pak @prabowo Mas @gibran_tweet .,0,0,0,0,negatif
Sun Nov 24 01:52:35 +0000 2024,KwanBak56614,@kegblgnunfaedh Kantin tutup... Makan siang gratis sudah siap wkwkw Mana makan siang gratisnya pak @gibran_tweet pak @prabowo,0,0,0,0,negatif
Sat Nov 23 23:16:47 +0000 2024,shda_agatha_,@deewaras Ga heran pak Prabowo bikin program makan siang &amp; susu gratis utk pelajar Indonesia &amp; bantuan nutrisi utk anak² di bawah usia 5 th &amp; ibu hamil wong hasil cetakan yg ada skrg aja kayak gini ... Memang mesti diperbaiki si ,0,0,2,0,positif
